% Country: Germany
% Region: Germany
% Population: NaN
% Max Latitude: 55.0653
% Max Longitude: 15.0221
% Min Latitude: 47.2711
% Min Longitude: 5.8525
% Year, Month, Day, UTC Hour, PM2.5, PM10_mask, Retrospective
2020	7	22	17	4.78	0.89	0
2020	7	22	18	5.01	0.89	0
2020	7	22	19	5.23	0.89	0
2020	7	22	20	5.68	0.89	0
2020	7	22	21	5.93	0.89	0
2020	7	22	22	5.82	0.89	0
2020	7	22	23	5.75	0.87	0
2020	7	23	0	6.25	0.88	0
2020	7	23	1	5.78	0.88	0
2020	7	23	2	6.04	0.86	0
2020	7	23	3	6.37	0.85	0
2020	7	23	4	6.56	0.88	0
2020	7	23	5	7.30	0.91	0
2020	7	23	6	6.61	0.90	0
2020	7	23	7	6.51	0.90	0
2020	7	23	8	6.07	0.90	0
2020	7	23	9	5.62	0.90	0
2020	7	23	11	5.52	0.90	0
2020	7	23	12	5.31	0.90	0
2020	7	23	15	5.59	0.90	0
2020	7	23	16	5.24	0.89	0
2020	7	23	17	5.24	0.89	0
2020	7	23	18	5.43	0.89	0
2020	7	23	19	5.76	0.91	0
2020	7	23	20	6.14	0.91	0
2020	7	23	21	7.01	0.91	0
2020	7	23	22	7.74	0.91	0
2020	7	23	23	7.81	0.89	0
2020	7	24	0	8.48	0.88	0
2020	7	24	1	8.86	0.88	0
2020	7	24	2	9.06	0.86	0
2020	7	24	4	9.06	0.88	0
2020	7	24	5	9.68	0.89	0
2020	7	24	6	9.68	0.91	0
2020	7	24	7	9.33	0.91	0
2020	7	24	8	9.05	0.91	0
2020	7	24	9	8.86	0.91	0
2020	7	24	10	8.86	0.91	0
2020	7	24	11	7.30	0.89	0
2020	7	24	12	7.03	0.89	0
2020	7	24	13	7.14	0.89	0
2020	7	24	14	7.13	0.90	0
2020	7	24	15	7.37	0.90	0
2020	7	24	16	7.47	0.90	0
2020	7	24	17	7.60	0.90	0
2020	7	24	18	7.36	0.90	0
2020	7	24	19	7.57	0.90	0
2020	7	24	20	7.80	0.90	0
2020	7	24	21	7.58	0.90	0
2020	7	24	22	7.75	0.90	0
2020	7	24	23	7.64	0.87	0
2020	7	25	0	7.94	0.88	0
2020	7	25	1	8.27	0.88	0
2020	7	25	2	8.70	0.86	0
2020	7	25	3	8.06	0.85	0
2020	7	25	4	7.83	0.88	0
2020	7	25	5	7.56	0.87	0
2020	7	25	6	8.61	0.90	0
2020	7	25	7	8.34	0.90	0
2020	7	25	8	7.78	0.90	0
2020	7	25	9	7.01	0.90	0
2020	7	25	10	6.43	0.90	0
2020	7	25	11	5.80	0.90	0
2020	7	25	12	5.23	0.90	0
2020	7	25	13	4.90	0.90	0
2020	7	25	14	4.76	0.90	0
2020	7	25	15	4.30	0.90	0
2020	7	25	16	4.47	0.90	0
2020	7	25	17	4.52	0.90	0
2020	7	25	18	4.60	0.90	0
2020	7	25	19	4.89	0.90	0
2020	7	25	20	5.06	0.90	0
2020	7	25	21	5.46	0.90	0
2020	7	25	22	6.21	0.90	0
2020	7	25	23	6.78	0.88	0
2020	7	26	0	6.85	0.85	0
2020	7	26	1	6.82	0.85	0
2020	7	26	2	6.42	0.83	0
2020	7	26	3	6.21	0.82	0
2020	7	26	4	6.01	0.85	0
2020	7	26	5	6.52	0.89	0
2020	7	26	6	6.90	0.89	0
2020	7	26	7	7.31	0.89	0
2020	7	26	8	6.59	0.89	0
2020	7	26	9	6.05	0.90	0
2020	7	26	10	5.27	0.90	0
2020	7	26	11	4.85	0.89	0
2020	7	26	12	4.74	0.89	0
2020	7	26	13	4.49	0.88	0
2020	7	26	14	4.35	0.88	0
2020	7	26	15	4.09	0.88	0
2020	7	26	16	4.24	0.88	0
2020	7	26	17	3.78	0.88	0
2020	7	26	18	3.66	0.88	0
2020	7	26	19	3.65	0.88	0
2020	7	26	20	3.84	0.88	0
2020	7	26	21	3.91	0.89	0
2020	7	26	22	3.79	0.88	0
2020	7	26	23	4.21	0.86	0
2020	7	27	0	4.91	0.88	0
2020	7	27	1	5.01	0.88	0
2020	7	27	2	4.92	0.86	0
2020	7	27	3	4.78	0.85	0
2020	7	27	4	4.55	0.85	0
2020	7	27	5	4.84	0.87	0
2020	7	27	6	5.18	0.89	0
2020	7	27	7	4.95	0.89	0
2020	7	27	8	4.39	0.89	0
2020	7	27	9	3.85	0.89	0
2020	7	27	10	3.47	0.89	0
2020	7	27	11	3.62	0.89	0
2020	7	27	12	3.65	0.89	0
2020	7	27	13	3.90	0.89	0
2020	7	27	14	4.00	0.89	0
2020	7	27	15	3.97	0.90	0
2020	7	27	16	4.03	0.90	0
2020	7	27	17	3.91	0.90	0
2020	7	27	18	3.64	0.90	0
2020	7	27	19	4.33	0.90	0
2020	7	27	20	4.73	0.90	0
2020	7	27	21	4.77	0.90	0
2020	7	27	22	4.91	0.90	0
2020	7	27	23	4.82	0.88	0
2020	7	28	0	5.17	0.86	0
2020	7	28	1	5.44	0.86	0
2020	7	28	2	5.01	0.85	0
2020	7	28	3	5.05	0.83	0
2020	7	28	4	5.01	0.86	0
2020	7	28	5	5.80	0.90	0
2020	7	28	6	5.89	0.90	0
2020	7	28	7	5.68	0.89	0
2020	7	28	8	5.14	0.89	0
2020	7	28	9	5.11	0.89	0
2020	7	28	10	5.63	0.89	0
2020	7	28	11	5.59	0.89	0
2020	7	28	12	5.29	0.89	0
2020	7	28	13	5.42	0.89	0
2020	7	28	14	5.43	0.89	0
2020	7	28	17	4.75	0.89	0
2020	7	28	18	4.98	0.89	0
2020	7	28	19	4.96	0.89	0
2020	7	28	20	5.38	0.89	0
2020	7	28	21	5.73	0.89	0
2020	7	28	22	5.96	0.89	0
2020	7	28	23	6.09	0.87	0
2020	7	29	0	7.69	0.88	0
2020	7	29	1	6.83	0.88	0
2020	7	29	2	6.87	0.86	0
2020	7	29	3	7.18	0.85	0
2020	7	29	4	5.74	0.86	0
2020	7	29	5	5.95	0.89	0
2020	7	29	6	5.97	0.89	0
2020	7	29	7	5.40	0.89	0
2020	7	29	8	4.56	0.89	0
2020	7	29	9	4.19	0.89	0
2020	7	29	10	4.09	0.89	0
2020	7	29	11	4.01	0.89	0
2020	7	29	12	4.43	0.89	0
2020	7	29	13	4.56	0.90	0
2020	7	29	14	4.76	0.90	0
2020	7	29	15	4.88	0.91	0
2020	7	29	16	4.99	0.89	0
2020	7	29	17	4.89	0.89	0
2020	7	29	18	5.16	0.89	0
2020	7	29	19	5.37	0.90	0
2020	7	29	20	5.48	0.90	0
2020	7	29	21	5.95	0.90	0
2020	7	29	22	6.35	0.90	0
2020	7	29	23	6.43	0.87	0
2020	7	30	0	6.98	0.88	0
2020	7	30	1	7.06	0.88	0
2020	7	30	2	6.96	0.86	0
2020	7	30	3	6.76	0.86	0
2020	7	30	4	6.87	0.88	0
2020	7	30	5	7.02	0.89	0
2020	7	30	6	7.79	0.91	0
2020	7	30	7	7.39	0.90	0
2020	7	30	8	6.46	0.90	0
2020	7	30	9	5.53	0.90	0
2020	7	30	10	5.18	0.90	0
2020	7	30	11	4.99	0.90	0
2020	7	30	12	4.87	0.90	0
2020	7	30	13	4.99	0.90	0
2020	7	30	14	5.06	0.90	0
2020	7	30	15	5.33	0.90	0
2020	7	30	16	5.29	0.90	0
2020	7	30	17	5.53	0.90	0
2020	7	30	18	5.39	0.90	0
2020	7	30	19	5.56	0.90	0
2020	7	30	20	5.67	0.90	0
2020	7	30	22	6.59	0.90	0
2020	7	30	23	6.50	0.88	0
2020	7	31	0	7.97	0.88	0
2020	7	31	1	8.19	0.88	0
2020	7	31	2	8.81	0.86	0
2020	7	31	3	8.76	0.85	0
2020	7	31	4	7.64	0.86	0
2020	7	31	5	7.90	0.87	0
2020	7	31	6	8.92	0.90	0
2020	7	31	7	8.77	0.90	0
2020	7	31	8	8.14	0.90	0
2020	7	31	9	7.13	0.90	0
2020	7	31	10	7.02	0.90	0
2020	7	31	11	6.65	0.90	0
2020	7	31	12	6.08	0.90	0
2020	7	31	13	6.38	0.90	0
2020	7	31	14	6.21	0.90	0
2020	7	31	15	6.16	0.90	0
2020	7	31	16	6.54	0.90	0
2020	7	31	19	6.89	0.90	0
2020	7	31	20	7.40	0.90	0
2020	7	31	21	7.89	0.90	0
2020	7	31	22	7.77	0.90	0
2020	7	31	23	8.24	0.88	0
2020	8	1	0	8.00	0.86	0
2020	8	1	1	7.93	0.86	0
2020	8	1	2	7.82	0.84	0
2020	8	1	3	7.89	0.83	0
2020	8	1	4	7.71	0.86	0
2020	8	1	5	7.84	0.87	0
2020	8	1	7	8.52	0.90	0
2020	8	1	8	8.00	0.90	0
2020	8	1	9	7.50	0.90	0
2020	8	1	10	7.34	0.90	0
2020	8	1	11	7.18	0.90	0
2020	8	1	12	6.77	0.90	0
2020	8	1	13	6.96	0.90	0
2020	8	1	14	7.03	0.90	0
2020	8	1	15	7.35	0.90	0
2020	8	1	16	7.85	0.90	0
2020	8	1	17	8.86	0.90	0
2020	8	1	18	9.76	0.90	0
2020	8	1	19	10.36	0.90	0
2020	8	1	20	10.30	0.90	0
2020	8	1	21	9.78	0.90	0
2020	8	1	22	9.59	0.90	0
2020	8	1	23	9.46	0.88	0
2020	8	2	0	8.88	0.88	0
2020	8	2	1	9.17	0.88	0
2020	8	2	2	9.37	0.86	0
2020	8	2	3	10.32	0.85	0
2020	8	2	4	10.32	0.88	0
2020	8	2	5	10.38	0.89	0
2020	8	2	6	11.92	0.90	0
2020	8	2	7	11.46	0.90	0
2020	8	2	8	11.29	0.90	0
2020	8	2	9	10.68	0.90	0
2020	8	2	10	9.84	0.90	0
2020	8	2	11	9.68	0.90	0
2020	8	2	12	9.03	0.90	0
2020	8	2	13	8.75	0.91	0
2020	8	2	14	8.42	0.90	0
2020	8	2	15	7.04	0.90	0
2020	8	2	16	6.11	0.90	0
2020	8	2	17	6.64	0.90	0
2020	8	2	18	6.43	0.90	0
2020	8	2	19	6.13	0.90	0
2020	8	2	20	6.32	0.90	0
2020	8	2	21	6.01	0.89	0
2020	8	2	22	5.98	0.90	0
2020	8	2	23	5.80	0.87	0
2020	8	3	0	5.43	0.88	0
2020	8	3	1	5.28	0.88	0
2020	8	3	2	5.87	0.86	0
2020	8	3	3	6.12	0.85	0
2020	8	3	4	6.55	0.86	0
2020	8	3	5	6.97	0.89	0
2020	8	3	6	6.84	0.89	0
2020	8	3	7	6.48	0.89	0
2020	8	3	8	6.19	0.89	0
2020	8	3	9	6.20	0.89	0
2020	8	3	10	5.77	0.89	0
2020	8	3	11	5.54	0.90	0
2020	8	3	12	5.29	0.89	0
2020	8	3	13	5.06	0.89	0
2020	8	3	14	4.92	0.91	0
2020	8	3	15	4.62	0.91	0
2020	8	3	16	4.79	0.91	0
2020	8	3	17	5.19	0.91	0
2020	8	3	18	5.32	0.91	0
2020	8	3	19	4.49	0.91	0
2020	8	3	20	4.58	0.91	0
2020	8	3	21	5.02	0.91	0
2020	8	3	22	5.04	0.91	0
2020	8	3	23	4.68	0.88	0
2020	8	4	0	4.69	0.88	0
2020	8	4	1	4.79	0.88	0
2020	8	4	2	4.64	0.87	0
2020	8	4	3	4.25	0.86	0
2020	8	4	4	4.40	0.87	0
2020	8	4	5	4.58	0.91	0
2020	8	4	6	4.72	0.91	0
2020	8	4	9	4.41	0.91	0
2020	8	4	10	4.40	0.91	0
2020	8	4	11	4.66	0.91	0
2020	8	4	12	4.60	0.91	0
2020	8	4	13	4.64	0.91	0
2020	8	4	14	4.33	0.91	0
2020	8	4	15	4.30	0.91	0
2020	8	4	16	4.30	0.92	0
2020	8	4	17	4.39	0.92	0
2020	8	4	18	4.19	0.92	0
2020	8	4	19	4.42	0.91	0
2020	8	4	20	4.25	0.91	0
2020	8	4	21	4.54	0.91	0
2020	8	4	22	4.79	0.91	0
2020	8	4	23	5.36	0.89	0
2020	8	5	0	5.44	0.89	0
2020	8	5	3	5.95	0.87	0
2020	8	5	4	6.18	0.88	0
2020	8	5	5	6.43	0.91	0
2020	8	5	6	6.08	0.91	0
2020	8	5	7	5.88	0.91	0
2020	8	5	8	5.69	0.91	0
2020	8	5	9	4.84	0.91	0
2020	8	5	10	4.37	0.91	0
2020	8	5	11	4.01	0.92	0
2020	8	5	12	4.02	0.92	0
2020	8	5	13	4.07	0.92	0
2020	8	5	14	4.38	0.92	0
2020	8	5	15	4.40	0.92	0
2020	8	5	16	4.28	0.92	0
2020	8	5	17	4.48	0.92	0
2020	8	5	18	4.71	0.92	0
2020	8	5	19	5.00	0.92	0
2020	8	5	23	6.26	0.89	0
2020	8	6	0	6.61	0.88	0
2020	8	6	1	7.07	0.88	0
2020	8	6	2	6.98	0.87	0
2020	8	6	3	7.38	0.86	0
2020	8	6	4	6.61	0.88	0
2020	8	6	5	6.82	0.89	0
2020	8	6	6	7.56	0.91	0
2020	8	6	7	7.60	0.91	0
2020	8	6	8	6.72	0.91	0
2020	8	6	9	6.22	0.91	0
2020	8	6	10	5.80	0.91	0
2020	8	8	8	11.19	0.91	0
2020	8	8	9	10.62	0.91	0
2020	8	8	10	10.56	0.91	0
2020	8	8	11	10.66	0.91	0
2020	8	8	12	10.77	0.91	0
2020	8	8	13	10.96	0.91	0
2020	8	8	14	10.92	0.91	0
2020	8	8	15	10.84	0.91	0
2020	8	8	16	11.23	0.91	0
2020	8	8	17	11.15	0.91	0
2020	8	8	18	11.47	0.91	0
2020	8	8	19	11.97	0.91	0
2020	8	8	20	12.85	0.91	0
2020	8	8	21	13.17	0.91	0
2020	8	8	22	13.42	0.91	0
2020	8	8	23	14.24	0.89	0
2020	8	9	0	13.98	0.88	0
2020	8	9	1	15.22	0.88	0
2020	8	9	2	15.56	0.88	0
2020	8	9	3	15.67	0.87	0
2020	8	9	4	15.80	0.87	0
2020	8	9	5	16.65	0.91	0
2020	8	9	6	16.17	0.91	0
2020	8	9	7	15.03	0.91	0
2020	8	9	8	13.57	0.91	0
2020	8	9	9	12.18	0.91	0
2020	8	9	10	11.72	0.91	0
2020	8	9	11	11.81	0.91	0
2020	8	9	12	12.09	0.91	0
2020	8	9	13	12.58	0.91	0
2020	8	9	14	12.71	0.91	0
2020	8	9	15	13.23	0.91	0
2020	8	9	16	14.06	0.91	0
2020	8	9	17	14.59	0.91	0
2020	8	9	18	15.46	0.91	0
2020	8	9	19	15.34	0.91	0
2020	8	9	20	15.32	0.91	0
2020	8	9	21	15.02	0.91	0
2020	8	9	22	14.58	0.91	0
2020	8	9	23	15.10	0.89	0
2020	8	10	0	14.52	0.88	0
2020	8	10	1	14.70	0.88	0
2020	8	10	2	15.13	0.88	0
2020	8	10	3	15.47	0.87	0
2020	8	10	4	15.25	0.87	0
2020	8	10	5	16.87	0.91	0
2020	8	10	6	16.63	0.91	0
2020	8	10	7	15.93	0.91	0
2020	8	10	8	14.34	0.91	0
2020	8	10	9	13.52	0.91	0
2020	8	10	10	12.98	0.91	0
2020	8	10	11	12.44	0.91	0
2020	8	10	12	12.71	0.91	0
2020	8	10	13	12.32	0.91	0
2020	8	10	14	12.11	0.91	0
2020	8	10	15	11.77	0.91	0
2020	8	10	16	11.69	0.91	0
2020	8	10	17	11.66	0.91	0
2020	8	10	18	11.41	0.91	0
2020	8	10	19	12.39	0.91	0
2020	8	12	5	12.18	0.92	0
2020	8	12	6	12.23	0.91	0
2020	8	12	7	11.68	0.91	0
2020	8	12	8	10.02	0.91	0
2020	8	12	9	8.69	0.91	0
2020	8	12	10	8.51	0.91	0
2020	8	12	11	8.53	0.91	0
2020	8	12	12	7.93	0.91	0
2020	8	12	13	7.68	0.91	0
2020	8	12	14	7.47	0.91	0
2020	8	12	15	7.82	0.91	0
2020	8	12	18	8.70	0.91	0
2020	8	12	19	9.09	0.91	0
2020	8	12	20	8.95	0.91	0
2020	8	12	21	9.17	0.91	0
2020	8	12	22	9.69	0.91	0
2020	8	12	23	9.97	0.89	0
2020	8	13	0	10.63	0.90	0
2020	8	13	1	11.11	0.90	0
2020	8	13	2	11.50	0.90	0
2020	8	13	3	10.42	0.89	0
2020	8	13	4	10.61	0.89	0
2020	8	13	5	10.88	0.90	0
2020	8	13	6	12.21	0.91	0
2020	8	13	7	11.24	0.91	0
2020	8	13	8	9.95	0.91	0
2020	8	13	9	8.92	0.91	0
2020	8	13	10	8.27	0.91	0
2020	8	13	11	8.54	0.91	0
2020	8	13	12	9.35	0.91	0
2020	8	13	13	8.60	0.91	0
2020	8	13	14	8.48	0.91	0
2020	8	13	15	8.17	0.91	0
2020	8	13	16	7.93	0.91	0
2020	8	13	17	7.98	0.91	0
2020	8	13	18	8.06	0.91	0
2020	8	13	19	9.17	0.91	0
2020	8	13	20	9.87	0.91	0
2020	8	13	21	10.45	0.91	0
2020	8	13	22	10.90	0.91	0
2020	8	13	23	11.11	0.89	0
2020	8	14	0	10.99	0.88	0
2020	8	14	1	11.49	0.88	0
2020	8	14	2	11.43	0.88	0
2020	8	14	3	11.77	0.87	0
2020	8	14	4	11.98	0.87	0
2020	8	14	5	12.56	0.91	0
2020	8	14	6	12.30	0.91	0
2020	8	14	7	12.10	0.91	0
2020	8	14	8	10.82	0.91	0
2020	8	14	9	10.16	0.91	0
2020	8	14	10	10.11	0.91	0
2020	8	14	11	9.25	0.91	0
2020	8	14	12	9.47	0.90	0
2020	8	14	13	9.03	0.91	0
2020	8	14	14	8.62	0.91	0
2020	8	14	15	8.73	0.91	0
2020	8	14	16	9.29	0.91	0
2020	8	14	17	8.44	0.91	0
2020	8	14	18	7.92	0.91	0
2020	8	14	19	7.88	0.91	0
2020	8	14	20	7.95	0.91	0
2020	8	14	21	7.82	0.91	0
2020	8	14	22	7.86	0.91	0
2020	8	14	23	8.24	0.88	0
2020	8	15	0	7.87	0.88	0
2020	8	15	1	8.57	0.88	0
2020	8	15	2	8.68	0.87	0
2020	8	15	3	8.56	0.86	0
2020	8	15	4	8.85	0.87	0
2020	8	15	5	9.46	0.91	0
2020	8	15	6	10.23	0.91	0
2020	8	15	7	10.36	0.91	0
2020	8	15	8	8.88	0.91	0
2020	8	15	9	8.01	0.91	0
2020	8	15	10	7.97	0.91	0
2020	8	15	11	7.80	0.91	0
2020	8	15	12	7.79	0.91	0
2020	8	15	13	7.81	0.91	0
2020	8	15	14	8.31	0.91	0
2020	8	15	15	8.28	0.91	0
2020	8	15	16	7.90	0.91	0
2020	8	15	17	7.93	0.91	0
2020	8	15	18	8.18	0.91	0
2020	8	15	19	8.47	0.91	0
2020	8	15	20	8.82	0.91	0
2020	8	15	21	9.87	0.91	0
2020	8	15	22	10.54	0.91	0
2020	8	15	23	11.82	0.89	0
2020	8	16	0	12.30	0.88	0
2020	8	16	1	13.31	0.88	0
2020	8	16	2	13.72	0.88	0
2020	8	16	3	13.09	0.87	0
2020	8	16	4	13.31	0.87	0
2020	8	16	5	12.95	0.89	0
2020	8	16	6	13.67	0.91	0
2020	8	16	7	13.40	0.91	0
2020	8	16	8	12.86	0.91	0
2020	8	16	9	11.15	0.91	0
2020	8	16	10	9.94	0.91	0
2020	8	16	11	8.96	0.91	0
2020	8	16	12	8.38	0.91	0
2020	8	16	13	7.91	0.91	0
2020	8	16	14	7.60	0.91	0
2020	8	16	15	7.21	0.91	0
2020	8	16	16	7.29	0.91	0
2020	8	16	17	7.77	0.91	0
2020	8	16	18	8.53	0.91	0
2020	8	16	19	9.26	0.91	0
2020	8	16	20	9.79	0.91	0
2020	8	16	21	10.07	0.91	0
2020	8	16	22	9.93	0.91	0
2020	8	16	23	10.29	0.89	0
2020	8	17	0	9.29	0.88	0
2020	8	17	1	9.41	0.88	0
2020	8	17	2	9.46	0.88	0
2020	8	17	3	8.94	0.87	0
2020	8	17	4	9.17	0.87	0
2020	8	17	5	8.88	0.89	0
2020	8	17	13	7.23	0.91	0
2020	8	17	14	7.12	0.91	0
2020	8	17	15	7.16	0.91	0
2020	8	17	16	6.84	0.91	0
2020	8	17	17	6.49	0.91	0
2020	8	17	18	6.97	0.91	0
2020	8	17	19	6.90	0.91	0
2020	8	17	20	7.04	0.91	0
2020	8	17	21	7.05	0.91	0
2020	8	17	22	6.96	0.91	0
2020	8	17	23	6.84	0.89	0
2020	8	19	14	4.37	0.91	0
2020	8	19	15	4.20	0.91	0
2020	8	19	16	3.90	0.91	0
2020	8	19	17	4.05	0.91	0
2020	8	19	18	4.17	0.91	0
2020	8	19	19	4.46	0.91	0
2020	8	19	20	5.08	0.91	0
2020	8	19	21	5.39	0.91	0
2020	8	19	22	5.64	0.91	0
2020	8	19	23	6.13	0.89	0
2020	8	20	0	6.25	0.88	0
2020	8	20	1	7.46	0.87	0
2020	8	20	2	7.93	0.87	0
2020	8	20	3	7.16	0.86	0
2020	8	20	4	6.29	0.87	0
2020	8	20	5	6.43	0.90	0
2020	8	20	6	6.40	0.90	0
2020	8	20	7	6.49	0.90	0
2020	8	20	8	6.06	0.91	0
2020	8	20	9	5.62	0.91	0
2020	8	20	10	4.51	0.91	0
2020	8	20	11	4.10	0.91	0
2020	8	20	12	3.83	0.91	0
2020	8	20	13	3.66	0.92	0
2020	8	20	14	3.83	0.92	0
2020	8	20	15	3.97	0.92	0
2020	8	20	16	4.13	0.92	0
2020	8	20	17	4.57	0.92	0
2020	8	20	18	4.86	0.92	0
2020	8	20	19	5.12	0.92	0
2020	8	20	20	5.69	0.92	0
2020	8	20	21	6.42	0.92	0
2020	8	20	22	6.62	0.92	0
2020	8	20	23	6.64	0.90	0
2020	8	21	0	7.11	0.90	0
2020	8	21	1	7.14	0.90	0
2020	8	21	2	7.18	0.89	0
2020	8	21	3	6.10	0.88	0
2020	8	21	5	7.44	0.92	0
2020	8	21	6	7.35	0.92	0
2020	8	21	7	6.96	0.92	0
2020	8	21	8	5.95	0.91	0
2020	8	21	9	5.57	0.91	0
2020	8	21	10	5.26	0.92	0
2020	8	21	11	5.25	0.92	0
2020	8	21	12	5.24	0.92	0
2020	8	21	13	5.44	0.92	0
2020	8	21	14	5.46	0.92	0
2020	8	21	15	5.58	0.92	0
2020	8	21	16	5.80	0.91	0
2020	8	21	17	5.90	0.91	0
2020	8	21	18	6.53	0.91	0
2020	8	21	19	7.17	0.91	0
2020	8	21	20	7.69	0.91	0
2020	8	21	21	8.39	0.91	0
2020	8	22	2	9.66	0.90	0
2020	8	22	3	10.16	0.89	0
2020	8	25	7	6.52	0.90	0
2020	8	25	8	6.07	0.90	0
2020	8	25	9	5.50	0.90	0
2020	8	25	10	4.85	0.90	0
2020	8	25	11	4.48	0.90	0
2020	8	25	12	4.11	0.90	0
2020	8	25	13	3.74	0.90	0
2020	8	25	14	3.62	0.90	0
2020	8	25	15	3.99	0.90	0
2020	8	25	16	4.17	0.91	0
2020	8	25	17	4.54	0.92	0
2020	8	26	7	5.08	0.91	0
2020	8	26	8	4.99	0.91	0
2020	8	26	9	4.46	0.91	0
2020	8	26	10	4.43	0.91	0
2020	8	26	11	4.47	0.91	0
2020	8	26	12	4.31	0.92	0
2020	8	26	13	4.60	0.92	0
2020	8	26	14	4.56	0.92	0
2020	8	26	15	4.46	0.92	0
2020	8	26	16	4.36	0.92	0
2020	8	26	17	4.13	0.91	0
2020	8	26	18	4.14	0.91	0
2020	8	26	19	4.07	0.91	0
2020	8	26	20	4.13	0.91	0
2020	8	26	21	4.06	0.91	0
2020	8	26	22	4.33	0.91	0
2020	8	26	23	4.28	0.89	0
2020	8	27	0	4.97	0.90	0
2020	8	27	1	5.04	0.90	0
2020	8	27	2	5.15	0.90	0
2020	8	27	3	5.08	0.89	0
2020	8	27	4	3.88	0.87	0
2020	8	27	5	4.47	0.91	0
2020	8	27	6	5.29	0.91	0
2020	8	27	7	5.45	0.91	0
2020	8	27	8	4.73	0.91	0
2020	8	27	9	3.94	0.91	0
2020	8	27	10	3.66	0.91	0
2020	8	27	11	3.49	0.91	0
2020	8	27	12	3.80	0.91	0
2020	8	27	13	3.99	0.91	0
2020	8	27	14	4.48	0.91	0
2020	8	27	15	4.39	0.91	0
2020	8	27	16	4.36	0.91	0
2020	8	27	17	4.25	0.91	0
2020	8	27	18	4.40	0.91	0
2020	8	27	19	4.68	0.91	0
2020	8	27	20	5.20	0.91	0
2020	8	27	21	5.81	0.91	0
